booking_id,booking_date,departure_date,advance_booking_days,passenger_name,email,phone,country,city,origin,destination,distance_miles,cabin_class,num_passengers,fare_per_passenger,total_fare,payment_method,payment_status,payment_attempts,booking_channel,bookings_last_24h,ip_address,device_id,device_reuse_count,is_cancelled,cancellation_time_hours,is_frequent_flyer,ff_miles,ff_tier,account_age_days,calculated_risk_score,is_fraud,fraud_flags,rule_based_score,num_flags,rule_based_prediction,ml_anomaly_prediction,ml_anomaly_score,ml_risk_label,final_fraud_score,final_risk_category
BK010069,2024-11-19,2024-12-08 00:00:00,19,Passenger69 Legit474,passenger69.legit474412@icloud.com,+42-146-1637,France,Marseille,Singapore,Bangkok,882,Premium Economy,3,181.18,543.53,Points,Success,1,Call Center,2,51.83.201.254,cbfee5375f7889fc,3,False,,False,0,,1218,0,False,CLEAN,0,0,LOW_RISK,1,-0.4132096363967938,NORMAL,4.4,LOW
BK010070,2025-01-30,2025-03-14 00:00:00,43,Passenger70 Legit645,passenger70.legit645836@gmail.com,+378-439-2795,India,Delhi,Houston,Phoenix,1009,First Class,3,689.57,2068.7,Credit Card,Success,1,Website,2,125.87.194.38,2798d46da22da74b,3,False,,False,0,,1614,0,False,CLEAN,0,0,LOW_RISK,1,-0.44496454167469707,NORMAL,8.59,LOW
BK010071,2024-12-11,2025-01-07 00:00:00,27,Passenger71 Fraud119,passenger71.fraud119627@hotmail.com,+894-968-2020,Australia,Melbourne,Houston,Phoenix,1009,Premium Economy,1,217.84,217.84,Bank Transfer,Success,7,Call Center,2,2.247.98.246,78b82fd727cf7454,14,True,20.0,False,0,,22,55,True,"MULTIPLE_PAYMENT_FAILS,DEVICE_ABUSE",50,2,MEDIUM_RISK,-1,-0.6155375888405258,ANOMALY,61.1,HIGH
BK010072,2024-12-11,2025-01-17 00:00:00,37,Passenger72 Legit821,passenger72.legit821295@gmail.com,+588-792-9899,UAE,Abu Dhabi,Houston,Phoenix,1009,First Class,4,693.49,2773.97,Debit Card,Success,1,Call Center,1,6.245.109.52,b040a19db8726d8b,3,False,,False,0,,736,0,False,CLEAN,0,0,LOW_RISK,1,-0.4513907138683365,NORMAL,9.44,LOW
BK010073,2025-01-15,2025-01-15 03:00:00,0,Passenger73 Fraud730,passenger73.fraud73054@gmail.com,+424-438-8739,Germany,Berlin,Dubai,Mumbai,1200,Economy,1,66.98,66.98,Debit Card,Success,1,Call Center,15,80.19.89.107,6e9a93b22844f06d,1,False,,False,0,,29,40,True,"HIGH_VELOCITY,SUSPICIOUS_DISCOUNT",45,2,MEDIUM_RISK,-1,-0.5749222841156687,ANOMALY,52.74,MEDIUM
BK010074,2024-12-08,2024-12-17 00:00:00,9,Passenger74 Legit993,passenger74.legit993582@icloud.com,+110-443-5662,USA,Chicago,Tokyo,Seoul,735,First Class,4,514.55,2058.2,Debit Card,Success,1,Mobile App,0,50.83.234.166,0041699cf8d71b05,3,False,,False,0,,1799,0,False,CLEAN,0,0,LOW_RISK,1,-0.5103544426494926,NORMAL,17.22,LOW
BK010075,2024-11-25,2024-12-13 00:00:00,18,Passenger75 Legit790,passenger75.legit790919@hotmail.com,+847-537-9442,France,Marseille,Singapore,Bangkok,882,Business,1,323.95,323.95,Credit Card,Success,1,Mobile App,0,51.196.120.115,d897e4f33ed4b6f6,2,False,,False,0,,1660,0,False,CLEAN,0,0,LOW_RISK,1,-0.43184671195905644,NORMAL,6.86,LOW
BK010076,2024-12-17,2025-02-06 00:00:00,51,Passenger76 Legit367,passenger76.legit367684@gmail.com,+477-414-3616,Australia,Sydney,London,Paris,214,First Class,3,142.15,426.45,PayPal,Success,1,Travel Agent,0,2.191.212.180,925200b379e5a3d8,2,False,,False,0,,627,0,False,CLEAN,0,0,LOW_RISK,1,-0.4252396199446288,NORMAL,5.99,LOW
BK010077,2025-01-16,2025-03-14 00:00:00,57,Passenger77 Legit796,passenger77.legit796458@icloud.com,+721-470-2279,UK,Birmingham,Singapore,Bangkok,882,Economy,1,121.57,121.57,Points,Success,1,Call Center,2,90.59.105.184,6bc77254a1aec0a1,2,False,,False,0,,293,0,False,CLEAN,0,0,LOW_RISK,1,-0.43605529253093006,NORMAL,7.42,LOW
BK010078,2024-12-29,2025-02-10 00:00:00,43,Passenger78 Legit625,passenger78.legit625474@outlook.com,+741-122-7487,USA,Miami,Boston,SFO,2704,Business,1,1093.89,1093.89,Points,Success,1,Website,2,3.35.241.9,dc7ce9ef34517df5,2,False,,True,115195,Gold,946,0,False,CLEAN,0,0,LOW_RISK,1,-0.48151903392763523,NORMAL,13.41,LOW
BK010079,2024-12-19,2025-01-19 00:00:00,31,Passenger79 Legit491,passenger79.legit491988@icloud.com,+137-769-6697,UK,Birmingham,Houston,Phoenix,1009,Economy,2,145.04,290.07,Bank Transfer,Success,1,Website,1,90.217.194.211,55e37d2f2d70a225,1,False,,True,54409,Gold,1664,0,False,CLEAN,0,0,LOW_RISK,1,-0.47092404794785186,NORMAL,12.02,LOW
BK010080,2025-01-24,2025-02-26 00:00:00,33,Passenger80 Legit132,passenger80.legit132247@yahoo.com,+69-203-1550,France,Paris,Singapore,Bangkok,882,First Class,1,515.13,515.13,Credit Card,Success,1,Mobile App,0,51.148.119.209,baa5563e07dce314,3,False,,False,0,,1762,0,False,CLEAN,0,0,LOW_RISK,1,-0.44096556044166446,NORMAL,8.06,LOW
BK010081,2024-12-09,2024-12-25 00:00:00,16,Passenger81 Legit428,passenger81.legit428424@outlook.com,+282-162-3869,Germany,Berlin,Chicago,Miami,1188,First Class,4,651.55,2606.18,PayPal,Success,1,Travel Agent,1,46.153.192.48,60d5940577dd1833,3,False,,False,0,,795,0,False,CLEAN,0,0,LOW_RISK,1,-0.4646450015936654,NORMAL,11.19,LOW
BK010082,2024-12-30,2025-01-09 00:00:00,10,Passenger82 Legit247,passenger82.legit247992@hotmail.com,+571-642-3196,Germany,Munich,Singapore,Bangkok,882,First Class,2,516.76,1033.53,PayPal,Success,1,Website,2,46.26.137.97,3b84f23169e6e954,3,False,,False,0,,565,0,False,CLEAN,0,0,LOW_RISK,1,-0.4051781890523458,NORMAL,3.34,LOW
BK010083,2025-01-25,2025-03-08 00:00:00,42,Passenger83 Legit701,passenger83.legit701214@outlook.com,+311-115-4470,Australia,Melbourne,Dubai,Mumbai,1200,Premium Economy,1,242.8,242.8,Bank Transfer,Success,1,Mobile App,2,2.144.194.120,8e3f7eb298cfdd79,3,False,,True,139431,Gold,1198,0,False,CLEAN,0,0,LOW_RISK,1,-0.5014853389965722,NORMAL,16.05,LOW
BK010084,2024-12-31,2025-02-24 00:00:00,55,Passenger84 Legit922,passenger84.legit922380@outlook.com,+424-146-4625,UAE,Dubai,Dubai,Mumbai,1200,Premium Economy,1,211.3,211.3,Points,Success,1,Mobile App,1,5.194.125.128,ab322dfed87b1381,3,False,,False,0,,1743,0,False,CLEAN,0,0,LOW_RISK,1,-0.46189976073956845,NORMAL,10.83,LOW
BK010085,2025-01-02,2025-02-07 00:00:00,36,Passenger85 Legit840,passenger85.legit840815@outlook.com,+174-243-9954,Canada,Montreal,London,Paris,214,First Class,2,150.88,301.76,Points,Success,1,Website,2,142.3.211.36,39f14f233b11133b,3,False,,False,0,,198,0,False,CLEAN,0,0,LOW_RISK,1,-0.40250600170596307,NORMAL,2.99,LOW
BK010086,2024-11-08,2024-12-24 00:00:00,46,Passenger86 Legit566,passenger86.legit566676@hotmail.com,+17-106-9719,France,Lyon,Atlanta,Seattle,2182,First Class,1,1184.85,1184.85,PayPal,Success,1,Travel Agent,0,51.49.76.62,ffd5a07778586445,3,False,,False,0,,727,0,False,CLEAN,0,0,LOW_RISK,1,-0.4268322841663229,NORMAL,6.2,LOW
BK010087,2024-12-22,2025-01-27 00:00:00,36,Passenger87 Legit180,passenger87.legit180714@yahoo.com,+308-800-2320,France,Paris,Atlanta,Seattle,2182,Economy,1,267.49,267.49,Bank Transfer,Success,1,Mobile App,0,51.222.169.145,e50e0fc19dd354b9,1,False,,False,0,,650,0,False,CLEAN,0,0,LOW_RISK,1,-0.4070050925761594,NORMAL,3.58,LOW
BK010088,2025-01-12,2025-02-18 00:00:00,37,Passenger88 Legit988,passenger88.legit988947@gmail.com,+701-387-9897,India,Mumbai,Dubai,Mumbai,1200,Economy,2,169.72,339.45,PayPal,Success,1,Website,1,106.123.199.174,6129553378f24dff,3,False,,False,0,,466,0,False,CLEAN,0,0,LOW_RISK,1,-0.39072031355120024,NORMAL,1.44,LOW
BK010089,2024-11-11,2024-12-20 00:00:00,39,Passenger89 Legit805,passenger89.legit805101@hotmail.com,+238-958-2245,UAE,Dubai,Dubai,Mumbai,1200,Business,4,514.37,2057.49,PayPal,Success,1,Mobile App,1,6.221.95.175,ba0a1a1270e5ab0b,3,False,,False,0,,784,0,False,CLEAN,0,0,LOW_RISK,1,-0.43795224001028743,NORMAL,7.67,LOW
BK010090,2024-11-11,2024-12-05 00:00:00,24,Passenger90 Legit830,passenger90.legit830729@yahoo.com,+758-498-6188,Canada,Vancouver,NYC,LHR,3451,Business,1,1152.23,1152.23,PayPal,Success,1,Mobile App,0,142.220.229.143,87da82809a0ad643,3,False,,True,97776,Gold,1315,0,False,CLEAN,0,0,LOW_RISK,1,-0.5031620429789909,NORMAL,16.27,LOW
BK010091,2024-12-12,2024-12-13 00:00:00,1,Passenger91 Fraud712,2387test72@throwaway.email,+586-633-3778,India,Delhi,Singapore,Bangkok,882,First Class,1,206.57,206.57,Bank Transfer,Success,5,Website,0,125.100.234.28,563f2fa426e03345,2,True,40.0,False,0,,27,65,True,"MULTIPLE_PAYMENT_FAILS,SUSPICIOUS_EMAIL,SUSPICIOUS_DISCOUNT",85,3,HIGH_RISK,-1,-0.5373393944883627,ANOMALY,71.78,HIGH
BK010092,2025-01-23,2025-03-09 00:00:00,45,Passenger92 Legit442,passenger92.legit442329@icloud.com,+971-811-4290,Canada,Vancouver,Boston,SFO,2704,First Class,3,1546.62,4639.86,Bank Transfer,Success,1,Airport Counter,0,147.192.143.210,302c4bae5c9ff8ae,2,False,,False,0,,589,0,False,CLEAN,0,0,LOW_RISK,1,-0.4693104226006734,NORMAL,11.8,LOW
BK010093,2025-01-27,2025-03-24 00:00:00,56,Passenger93 Legit658,passenger93.legit658976@hotmail.com,+966-825-4434,Germany,Berlin,LAX,Tokyo,5478,First Class,3,3777.8,11333.39,Credit Card,Success,1,Call Center,0,46.78.216.203,e271d9cf5f341964,1,False,,False,0,,1372,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5970649189571221,ANOMALY,28.66,LOW
BK010094,2025-01-28,2025-03-02 00:00:00,33,Passenger94 Legit618,passenger94.legit618810@outlook.com,+719-931-9796,Germany,Berlin,Tokyo,Seoul,735,Economy,1,99.73,99.73,PayPal,Success,1,Travel Agent,0,46.50.132.57,dc578f6f64c9e37e,3,False,,False,0,,1358,0,False,CLEAN,0,0,LOW_RISK,1,-0.4148058277750479,NORMAL,4.61,LOW
BK010095,2024-12-30,2025-02-24 00:00:00,56,Passenger95 Legit483,passenger95.legit483513@yahoo.com,+354-125-8909,France,Marseille,Boston,SFO,2704,Economy,3,332.52,997.57,Credit Card,Success,1,Call Center,1,51.247.178.122,33777f1cf5b644c6,2,False,,False,0,,317,0,False,CLEAN,0,0,LOW_RISK,1,-0.4238416792190641,NORMAL,5.81,LOW
BK010096,2024-11-15,2024-11-23 00:00:00,8,Passenger96 Legit929,passenger96.legit929694@yahoo.com,+953-858-4996,UAE,Dubai,Dubai,Mumbai,1200,Premium Economy,2,215.85,431.7,Bank Transfer,Success,1,Mobile App,0,6.202.14.189,a6b5051e27eb8b7a,1,False,,False,0,,189,0,False,CLEAN,0,0,LOW_RISK,1,-0.4256115045611213,NORMAL,6.04,LOW
BK010097,2025-01-30,2025-03-29 00:00:00,58,Passenger97 Legit310,passenger97.legit310105@icloud.com,+192-474-6340,UK,Birmingham,Dallas,Denver,641,Premium Economy,4,107.79,431.15,Bank Transfer,Success,1,Airport Counter,0,90.180.234.159,5c843b09a226b60a,3,False,,True,27217,Silver,1556,0,False,CLEAN,0,0,LOW_RISK,1,-0.508544475062941,NORMAL,16.98,LOW
BK010098,2024-12-10,2024-12-10 13:00:00,0,Passenger98 Fraud220,3258test50@10minutemail.net,+191-598-9804,Canada,Montreal,Chicago,Miami,1188,Premium Economy,1,201.46,201.46,PayPal,Success,1,Travel Agent,11,147.209.251.107,b3285de59fd2e4f6,2,True,37.0,True,3613,Bronze,9,40,True,"SUSPICIOUS_EMAIL,HIGH_VELOCITY",60,2,MEDIUM_RISK,-1,-0.548502832889385,ANOMALY,58.25,MEDIUM
BK010099,2024-12-07,2024-12-07 16:00:00,0,Passenger99 Fraud330,passenger99.fraud330508@icloud.com,+524-215-2871,France,Marseille,Orlando,Vegas,2028,Business,2,822.83,1645.65,Bank Transfer,Success,1,Mobile App,5,5.224.60.199,47c9f2fccda7fe23,16,False,,False,0,,19,55,True,DEVICE_ABUSE,20,1,LOW_RISK,-1,-0.5893547693314025,ANOMALY,39.64,LOW
BK010100,2024-11-27,2025-01-03 00:00:00,37,Passenger100 Fraud311,passenger100.fraud311173@outlook.com,+721-399-5740,UAE,Abu Dhabi,Sydney,Melbourne,442,Business,1,83.54,83.54,Bank Transfer,Success,1,Mobile App,10,6.250.72.148,7081ee7dddcc8d7b,18,True,5.0,False,0,,28,60,True,"HIGH_VELOCITY,DEVICE_ABUSE,QUICK_CANCEL",75,3,HIGH_RISK,-1,-0.6077014391977315,ANOMALY,75.06,HIGH
BK010101,2024-12-06,2025-01-26 00:00:00,51,Passenger101 Legit512,passenger101.legit512974@hotmail.com,+336-695-1040,UAE,Abu Dhabi,Orlando,Vegas,2028,Economy,4,265.37,1061.49,PayPal,Success,1,Mobile App,1,5.253.137.83,72e3a14fc969facd,2,False,,False,0,,1339,0,False,CLEAN,0,0,LOW_RISK,1,-0.4327129152049758,NORMAL,6.98,LOW
BK010102,2025-01-27,2025-03-23 00:00:00,55,Passenger102 Legit907,passenger102.legit907102@hotmail.com,+17-227-3588,USA,New York,Atlanta,Seattle,2182,First Class,4,1178.55,4714.18,Bank Transfer,Success,1,Call Center,0,50.128.42.96,11b67cc643905b8a,3,False,,False,0,,805,0,False,CLEAN,0,0,LOW_RISK,1,-0.5155726370169836,NORMAL,17.91,LOW
BK010103,2024-12-25,2025-02-11 00:00:00,48,Passenger103 Legit873,passenger103.legit87398@gmail.com,+219-588-2276,UK,Birmingham,Chicago,Miami,1188,Premium Economy,2,225.78,451.56,Bank Transfer,Success,1,Travel Agent,2,80.244.36.59,c0a5e14558a549bd,1,False,,True,87143,Gold,932,0,False,CLEAN,0,0,LOW_RISK,1,-0.46396753037587823,NORMAL,11.1,LOW
BK010104,2024-11-18,2025-01-05 00:00:00,48,Passenger104 Legit240,passenger104.legit240544@icloud.com,+9-724-3688,Canada,Toronto,Boston,SFO,2704,First Class,3,1811.78,5435.35,Debit Card,Success,1,Website,0,142.63.196.90,d19f98426fc66c8d,2,False,,True,77605,Gold,1500,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5536434714553113,ANOMALY,22.93,LOW
BK010105,2025-01-16,2025-02-04 00:00:00,19,Passenger105 Fraud666,9348x96@10minutemail.net,+303-761-1894,USA,Chicago,Toronto,Vancouver,2080,Premium Economy,2,364.04,728.08,Points,Success,1,Mobile App,2,51.241.37.5,78938b54c00f7370,13,True,4.0,False,0,,12,35,True,"SUSPICIOUS_EMAIL,DEVICE_ABUSE,QUICK_CANCEL",85,3,HIGH_RISK,1,-0.5159543428323126,NORMAL,68.96,HIGH
BK010106,2025-01-04,2025-03-01 00:00:00,56,Passenger106 Legit743,passenger106.legit743719@hotmail.com,+85-755-9791,Singapore,Singapore,Dubai,Mumbai,1200,Premium Economy,3,199.82,599.45,Credit Card,Success,1,Call Center,1,103.158.223.187,be748aeffbd7d011,1,True,112.0,False,0,,417,0,False,CLEAN,0,0,LOW_RISK,1,-0.42941454065982615,NORMAL,6.54,LOW
BK010107,2024-12-10,2025-01-28 00:00:00,49,Passenger107 Legit723,passenger107.legit72313@yahoo.com,+719-111-3684,Canada,Toronto,NYC,LAX,2451,First Class,3,1554.28,4662.84,PayPal,Success,1,Website,0,147.219.139.135,6ac36f05014b2c22,2,False,,False,0,,337,0,False,CLEAN,0,0,LOW_RISK,1,-0.48224660968710836,NORMAL,13.51,LOW
BK010108,2024-11-08,2024-12-16 00:00:00,38,Passenger108 Legit623,passenger108.legit623377@yahoo.com,+262-891-2685,France,Paris,Atlanta,Seattle,2182,Economy,2,293.85,587.69,Credit Card,Success,1,Travel Agent,1,51.76.91.239,1a22eb2ffa6a0ac7,1,False,,False,0,,1696,0,False,CLEAN,0,0,LOW_RISK,1,-0.4133887015912266,NORMAL,4.43,LOW
BK010109,2024-12-02,2025-01-04 00:00:00,33,Passenger109 Legit329,passenger109.legit329846@gmail.com,+586-481-2956,UAE,Abu Dhabi,Atlanta,Seattle,2182,Economy,2,253.19,506.38,Points,Success,1,Call Center,1,6.44.233.3,1e8e083fd29d2bc3,1,False,,False,0,,1694,0,False,CLEAN,0,0,LOW_RISK,1,-0.4137155555205896,NORMAL,4.47,LOW
BK010110,2025-01-15,2025-02-22 00:00:00,38,Passenger110 Legit575,passenger110.legit575923@icloud.com,+779-915-5016,Australia,Brisbane,Atlanta,Seattle,2182,Premium Economy,1,463.35,463.35,Credit Card,Success,1,Call Center,0,2.157.53.53,e2f433fa41c83567,1,False,,False,0,,471,0,False,CLEAN,0,0,LOW_RISK,1,-0.41315230995213253,NORMAL,4.4,LOW
BK010111,2024-11-30,2025-01-09 00:00:00,40,Passenger111 Legit195,passenger111.legit195470@gmail.com,+595-197-9280,Singapore,Singapore,NYC,LAX,2451,Premium Economy,4,406.97,1627.86,Points,Success,1,Call Center,1,103.201.167.82,4fbbc3c1c06c856f,2,False,,False,0,,458,0,False,CLEAN,0,0,LOW_RISK,1,-0.4267144032094056,NORMAL,6.18,LOW
BK010112,2024-11-20,2024-12-03 00:00:00,13,Passenger112 Legit698,passenger112.legit698478@outlook.com,+417-223-9780,Canada,Vancouver,NYC,LHR,3451,Business,2,1286.56,2573.11,Bank Transfer,Success,1,Call Center,2,142.110.167.38,95a1c0909cffaf69,3,False,,False,0,,1231,0,False,CLEAN,0,0,LOW_RISK,1,-0.4253957096086948,NORMAL,6.01,LOW
BK010113,2024-11-23,2024-11-23 14:00:00,0,Passenger113 Fraud406,2669x16@tempmail.com,+64-950-4641,Japan,Tokyo,Dallas,Denver,641,Premium Economy,1,116.73,116.73,Credit Card,Success,1,Mobile App,1,126.169.62.11,3211fedfa63675b8,1,False,,False,0,,15,45,True,SUSPICIOUS_EMAIL,35,1,LOW_RISK,1,-0.4529873621175327,NORMAL,30.65,LOW
BK010114,2024-11-23,2024-11-23 07:00:00,0,Passenger114 Fraud799,passenger114.fraud799153@gmail.com,+629-734-5026,India,Delhi,Boston,SFO,2704,Business,2,1036.91,2073.83,Credit Card,Success,8,Airport Counter,13,125.183.245.140,6b0c1311d9771039,3,True,25.0,True,427,Bronze,10,60,True,"LAST_MINUTE_HIGH_VALUE,MULTIPLE_PAYMENT_FAILS,HIGH_VELOCITY",80,3,HIGH_RISK,-1,-0.6830385261871197,ANOMALY,88.0,CRITICAL
BK010115,2024-12-06,2024-12-16 00:00:00,10,Passenger115 Legit130,passenger115.legit130786@icloud.com,+239-263-2640,Japan,Osaka,Tokyo,Seoul,735,Premium Economy,2,129.65,259.3,Credit Card,Success,1,Mobile App,0,126.162.183.234,82f2b5daaa0127ac,1,False,,False,0,,1342,0,False,CLEAN,0,0,LOW_RISK,1,-0.4230415684863003,NORMAL,5.7,LOW
BK010116,2025-01-03,2025-02-13 00:00:00,41,Passenger116 Legit676,passenger116.legit676503@gmail.com,+93-157-4811,India,Mumbai,Chicago,Miami,1188,Premium Economy,1,226.23,226.23,Credit Card,Success,1,Mobile App,1,106.11.75.151,3ad3c8b6434aaaa3,1,False,,False,0,,927,0,False,CLEAN,0,0,LOW_RISK,1,-0.3961509638373224,NORMAL,2.15,LOW
BK010117,2025-01-24,2025-02-25 00:00:00,32,Passenger117 Legit482,passenger117.legit482345@outlook.com,+331-239-3580,France,Paris,Dubai,Mumbai,1200,First Class,4,788.22,3152.89,Debit Card,Success,1,Travel Agent,1,51.65.90.187,28b34f4af9aa3f56,3,False,,False,0,,1758,0,False,CLEAN,0,0,LOW_RISK,1,-0.49274848770176716,NORMAL,14.9,LOW
BK010118,2025-01-17,2025-02-13 00:00:00,27,Passenger118 Legit133,passenger118.legit133655@icloud.com,+107-608-3304,France,Paris,LAX,Tokyo,5478,Business,1,1915.68,1915.68,PayPal,Success,1,Website,1,51.127.34.90,43b908551f3d3396,1,False,,True,119876,Gold,1680,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5495040030176478,ANOMALY,22.38,LOW
BK010119,2024-12-23,2025-01-30 00:00:00,38,Passenger119 Legit270,passenger119.legit270560@hotmail.com,+104-948-8855,Singapore,Singapore,Tokyo,Seoul,735,Premium Economy,2,136.98,273.96,Credit Card,Success,1,Website,0,103.87.192.42,94423ebe73c3d41c,1,False,,False,0,,370,0,False,CLEAN,0,0,LOW_RISK,1,-0.41051785885493264,NORMAL,4.05,LOW
BK010120,2025-01-01,2025-02-22 00:00:00,52,Passenger120 Legit728,passenger120.legit728966@yahoo.com,+622-544-3573,USA,Houston,Tokyo,Seoul,735,Economy,1,88.14,88.14,Debit Card,Success,1,Call Center,0,3.25.201.147,f26f722af1e5905c,2,False,,False,0,,1055,0,False,CLEAN,0,0,LOW_RISK,1,-0.4161713996316073,NORMAL,4.79,LOW
BK010121,2025-01-20,2025-02-02 00:00:00,13,Passenger121 Fraud943,5781x61@tempmail.com,+316-903-7512,UK,London,London,Paris,214,First Class,2,125.77,251.54,Points,Failed,6,Travel Agent,0,80.77.49.22,6dab570736e65938,3,True,38.0,True,999,Bronze,26,85,True,"MULTIPLE_PAYMENT_FAILS,SUSPICIOUS_EMAIL,PAYMENT_FAILED",100,3,HIGH_RISK,-1,-0.5536570895415982,ANOMALY,82.93,CRITICAL
BK010122,2025-01-08,2025-02-27 00:00:00,50,Passenger122 Legit635,passenger122.legit635488@outlook.com,+81-504-1568,Japan,Tokyo,Boston,SFO,2704,Premium Economy,1,576.65,576.65,Bank Transfer,Success,1,Mobile App,0,126.40.222.52,f8713780f07daa1d,3,False,,False,0,,834,0,False,CLEAN,0,0,LOW_RISK,1,-0.41387630290802524,NORMAL,4.49,LOW
BK010123,2024-11-12,2024-12-13 00:00:00,31,Passenger123 Legit926,passenger123.legit926566@outlook.com,+878-382-9514,Germany,Munich,NYC,LHR,3451,First Class,1,2352.13,2352.13,Points,Success,1,Travel Agent,0,46.51.54.145,f6378c552ace4b86,1,False,,False,0,,884,0,False,CLEAN,0,0,LOW_RISK,1,-0.4542519717161327,NORMAL,9.82,LOW
BK010124,2025-01-23,2025-03-02 00:00:00,38,Passenger124 Legit370,passenger124.legit370485@gmail.com,+177-382-7602,France,Marseille,Boston,SFO,2704,Premium Economy,4,443.71,1774.84,PayPal,Success,1,Call Center,1,51.172.155.80,6df25cd1d367e315,2,False,,False,0,,646,0,False,CLEAN,0,0,LOW_RISK,1,-0.4265649332648698,NORMAL,6.17,LOW
BK010125,2024-12-12,2024-12-12 15:00:00,0,Passenger125 Fraud861,8237x53@10minutemail.net,+778-628-7126,France,Marseille,Houston,Phoenix,1009,Economy,1,62.1,62.1,Bank Transfer,Success,4,Mobile App,5,51.140.188.211,2e6dfeab0c0763dc,3,False,,True,8008,Bronze,19,60,True,"MULTIPLE_PAYMENT_FAILS,SUSPICIOUS_EMAIL",65,2,MEDIUM_RISK,-1,-0.5510539240274693,ANOMALY,61.59,HIGH
BK010126,2025-01-15,2025-02-26 00:00:00,42,Passenger126 Legit991,passenger126.legit991168@outlook.com,+767-950-2480,UAE,Abu Dhabi,Houston,Phoenix,1009,Business,1,369.04,369.04,Debit Card,Success,1,Mobile App,1,6.10.4.122,e9d1fb6e91e49c8d,1,False,,False,0,,197,0,False,CLEAN,0,0,LOW_RISK,1,-0.4176758649812271,NORMAL,4.99,LOW
BK010127,2024-12-10,2025-01-31 00:00:00,52,Passenger127 Legit722,passenger127.legit722917@hotmail.com,+873-457-8520,India,Delhi,Singapore,Bangkok,882,Business,2,330.22,660.45,Points,Success,1,Airport Counter,2,125.144.152.176,3a470938829f682d,2,True,307.0,False,0,,747,0,False,CLEAN,0,0,LOW_RISK,1,-0.3963343904651294,NORMAL,2.18,LOW
BK010128,2025-01-23,2025-02-18 00:00:00,26,Passenger128 Legit828,passenger128.legit828530@yahoo.com,+922-158-7620,Australia,Sydney,Tokyo,Seoul,735,Business,2,295.4,590.79,Bank Transfer,Success,1,Travel Agent,2,1.97.175.186,83aadea2b3fdfb8a,1,False,,False,0,,1154,0,False,CLEAN,0,0,LOW_RISK,1,-0.39693193587914427,NORMAL,2.26,LOW
BK010129,2025-01-04,2025-01-30 00:00:00,26,Passenger129 Legit787,passenger129.legit787898@icloud.com,+186-400-2599,Canada,Montreal,Atlanta,Seattle,2182,First Class,2,1469.28,2938.57,Points,Success,1,Mobile App,1,142.157.215.202,ac4444159a61444c,2,False,,False,0,,1129,0,False,CLEAN,0,0,LOW_RISK,1,-0.4187140892277235,NORMAL,5.13,LOW
BK010130,2025-01-21,2025-03-06 00:00:00,44,Passenger130 Legit581,passenger130.legit58173@hotmail.com,+911-299-9199,France,Marseille,NYC,LAX,2451,Economy,4,311.46,1245.84,Bank Transfer,Success,1,Call Center,1,51.73.161.221,8e95adc1fe6c1d17,1,False,,False,0,,1472,0,False,CLEAN,0,0,LOW_RISK,1,-0.439310983006529,NORMAL,7.85,LOW
BK010131,2024-11-08,2024-11-15 00:00:00,7,Passenger131 Legit420,passenger131.legit420215@yahoo.com,+591-882-3595,Japan,Osaka,London,Paris,214,First Class,1,120.54,120.54,Bank Transfer,Success,1,Travel Agent,1,126.19.102.188,5380643268d39a6b,1,False,,False,0,,1267,0,False,CLEAN,0,0,LOW_RISK,1,-0.4314388894500342,NORMAL,6.81,LOW
BK010132,2025-01-20,2025-03-14 00:00:00,53,Passenger132 Legit792,passenger132.legit792711@outlook.com,+320-232-2682,Australia,Sydney,NYC,LAX,2451,First Class,3,1397.23,4191.68,Credit Card,Success,1,Airport Counter,2,2.222.68.88,f87019bcbefcbbea,2,False,,True,110746,Gold,219,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5424859456830474,ANOMALY,21.46,LOW
BK010133,2024-11-28,2025-01-20 00:00:00,53,Passenger133 Legit844,passenger133.legit844517@yahoo.com,+127-475-1612,USA,Miami,LAX,Tokyo,5478,First Class,3,3718.6,11155.81,Points,Success,1,Website,2,3.213.227.98,0b7fba10e02db176,3,False,,False,0,,600,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5894844151055048,ANOMALY,27.66,LOW
BK010134,2024-12-09,2025-01-11 00:00:00,33,Passenger134 Legit745,passenger134.legit745533@outlook.com,+638-720-3247,UK,Birmingham,NYC,LAX,2451,First Class,1,1549.24,1549.24,Points,Success,1,Travel Agent,0,80.134.103.92,0bf2d2de6a2436ab,2,False,,True,135116,Gold,605,0,False,CLEAN,0,0,LOW_RISK,1,-0.5246167271733522,NORMAL,19.1,LOW
